"GEOID10","CJEST_ID","water_cutoff","mean_area","min_area","max_area"
17007010400,11,"Semipermanently Flooded",338.674063021097,333.072991203637,341.085818037112
17007010400,11,"Temporary Flooded",61.5349968842828,14.6615328994002,91.5858589498901
17007010500,12,"Intermittently Exposed",272.883068478293,272.813039741929,273.071990710611
17007010500,12,"Intermittently Flooded",35.1188425213739,20.1043301430819,48.3496265220786
17007010500,12,"Permanently Flooded",273.311713833062,273.262849073473,273.45830811183
17007010500,12,"Seasonally Flooded",188.352531760223,181.626998816892,193.557889625063
17007010500,12,"Seasonally Flooded/Saturated",271.038609475714,269.098455237286,272.111295550136
17007010500,12,"Seasonally Saturated",188.352531760223,181.626998816892,193.557889625063
17007010500,12,"Semipermanently Flooded",271.038609475714,269.098455237286,272.111295550136
17007010500,12,"Temporary Flooded",35.1188425213739,20.1043301430819,48.3496265220786
17007010601,2438,"Intermittently Exposed",345.367317240527,345.098714466781,345.802997085086
17007010601,2438,"Intermittently Flooded",45.6152827747924,8.74953926844139,107.180371180053
17007010601,2438,"Permanently Flooded",345.798031874108,345.590344522121,346.213406578081
17007010601,2438,"Seasonally Flooded",210.132735651936,188.332668982095,243.56152200059
17007010601,2438,"Seasonally Flooded/Saturated",344.805577872508,344.481944223453,345.374027901826
17007010601,2438,"Seasonally Saturated",192.744833997789,170.736954756683,226.58890289037
17007010601,2438,"Semipermanently Flooded",344.805577872508,344.481944223453,345.374027901826
17007010601,2438,"Temporary Flooded",45.6152827747924,8.74953926844139,107.180371180053
17007010602,2439,"Intermittently Exposed",96.7949428788424,96.7949428788424,96.7949428788424
17007010602,2439,"Intermittently Flooded",9.94472168045359,2.84928516651586,15.5548228491394
17007010602,2439,"Permanently Flooded",96.7949428788424,96.7949428788424,96.7949428788424
17007010602,2439,"Seasonally Flooded",43.8635159856396,42.3611827919386,44.8865161433149
17007010602,2439,"Seasonally Flooded/Saturated",89.260622411742,89.2398285012289,89.2814163222551
17007010602,2439,"Seasonally Saturated",42.2313095572916,37.1059473844182,44.8865161433149
17007010602,2439,"Semipermanently Flooded",89.260622411742,89.2398285012289,89.2814163222551
17007010602,2439,"Temporary Flooded",9.94472168045359,2.84928516651586,15.5548228491394
17009970400,1933,"Intermittently Exposed",861.870462886929,838.995672508875,874.109120366671
17009970400,1933,"Intermittently Flooded",302.083028147824,235.876535581924,401.021984173879
17009970400,1933,"Permanently Flooded",1051.82821661998,1051.82821661998,1051.82821661998
17009970400,1933,"Seasonally Flooded",838.81631148994,808.549676513665,855.952058357769
17009970400,1933,"Seasonally Flooded/Saturated",851.679036220333,827.418729284855,865.994418784811
17009970400,1933,"Seasonally Saturated",838.81631148994,808.549676513665,855.952058357769
17009970400,1933,"Semipermanently Flooded",851.679036220333,827.418729284855,865.994418784811
17009970400,1933,"Temporary Flooded",302.083028147824,235.876535581924,401.021984173879
17009970500,1934,"Intermittently Exposed",0.702971668351396,0.42833761020873,1.06243289778794
17009970500,1934,"Intermittently Flooded",0.468916363344286,0.19428230520162,0.828377592780829
17009970500,1934,"Permanently Flooded",2.78712094235628,2.78712094235628,2.78712094235628
17009970500,1934,"Seasonally Flooded",0.468916363344286,0.19428230520162,0.828377592780829
17009970500,1934,"Seasonally Flooded/Saturated",0.518943808344258,0.244309750201592,0.878405037780801
17009970500,1934,"Seasonally Saturated",0.468916363344286,0.19428230520162,0.828377592780829
17009970500,1934,"Semipermanently Flooded",0.518943808344258,0.244309750201592,0.878405037780801
17009970500,1934,"Temporary Flooded",0.468916363344286,0.19428230520162,0.828377592780829
17011964700,19,"Intermittently Exposed",78.9748885575721,78.9748885575721,78.9748885575721
17011964700,19,"Intermittently Flooded",10.1210650889312,2.01874881465384,16.431478600228
17011964700,19,"Permanently Flooded",80.343326798218,80.343326798218,80.343326798218
17011964700,19,"Seasonally Flooded",73.0737940867422,72.5235160960365,73.610475987556
17011964700,19,"Seasonally Flooded/Saturated",78.917544800318,78.8984302145667,78.9748885575721
17011964700,19,"Seasonally Saturated",73.0737940867422,72.5235160960365,73.610475987556
17011964700,19,"Semipermanently Flooded",78.917544800318,78.8984302145667,78.9748885575721
17011964700,19,"Temporary Flooded",10.1210650889312,2.01874881465384,16.431478600228
17011964800,20,"Intermittently Exposed",125.149415463428,123.786164271334,127.784927569652
17011964800,20,"Intermittently Flooded",33.0591120950305,18.4264075617064,53.7664586478905
17011964800,20,"Permanently Flooded",131.983272614052,131.983272614052,131.983272614052
17011964800,20,"Seasonally Flooded",109.108444116481,99.1229784562763,123.324241657984
17011964800,20,"Seasonally Flooded/Saturated",123.17195907707,120.611254825313,127.298315922558
17011964800,20,"Seasonally Saturated",109.108444116481,99.1229784562763,123.324241657984
17011964800,20,"Semipermanently Flooded",123.17195907707,120.611254825313,127.298315922558
17011964800,20,"Temporary Flooded",33.0591120950305,18.4264075617064,53.7664586478905
17011964900,16,"Intermittently Exposed",260.161633201044,259.492187967938,261.367672610146
17011964900,16,"Intermittently Flooded",34.160152692184,7.20410315178293,88.3012090035947
17011964900,16,"Permanently Flooded",265.477444982915,265.477444982915,265.477444982915
17011964900,16,"Seasonally Flooded",235.726762977726,224.188979675851,257.086241310419
17011964900,16,"Seasonally Flooded/Saturated",254.823392890898,252.330493895918,259.624775602178
17011964900,16,"Seasonally Saturated",235.726762977726,224.188979675851,257.086241310419
17011964900,16,"Semipermanently Flooded",254.823392890898,252.330493895918,259.624775602178
17011964900,16,"Temporary Flooded",34.160152692184,7.20410315178293,88.3012090035947
17011965000,14,"Intermittently Exposed",2018.77647686656,2018.58707587499,2018.83961053042
17011965000,14,"Intermittently Flooded",116.555994597226,46.9484425886754,205.874336873048
17011965000,14,"Permanently Flooded",2042.16715790038,2042.16715790038,2042.16715790038
17011965000,14,"Seasonally Flooded",613.237146244618,560.419161848247,678.272567281352
17011965000,14,"Seasonally Flooded/Saturated",1940.21941995,1938.33739257986,1940.8893414836
17011965000,14,"Seasonally Saturated",613.237146244618,560.419161848247,678.272567281352
17011965000,14,"Semipermanently Flooded",1940.21941995,1938.33739257986,1940.8893414836
17011965000,14,"Temporary Flooded",116.555994597226,46.9484425886754,205.874336873048
17011965100,17,"Intermittently Exposed",26.3076506048004,26.3076506048004,26.3076506048004
17011965100,17,"Intermittently Flooded",4.2533082530851,2.92453595305614,5.83126400244262
17011965100,17,"Permanently Flooded",28.1644192968631,28.1644192968631,28.1644192968631
17011965100,17,"Seasonally Flooded",24.3273878735533,23.7893168586082,25.1894000417301
17011965100,17,"Seasonally Flooded/Saturated",25.1133890192762,24.8430435131675,25.6366322629061
17011965100,17,"Seasonally Saturated",24.3273878735533,23.7893168586082,25.1894000417301
17011965100,17,"Semipermanently Flooded",25.1133890192762,24.8430435131675,25.6366322629061
17011965100,17,"Temporary Flooded",4.2533082530851,2.92453595305614,5.83126400244262
17011965200,15,"Intermittently Exposed",174.54142378653,174.54142378653,174.54142378653
17011965200,15,"Intermittently Flooded",19.1292902876887,10.0638499461726,33.8207501813117
17011965200,15,"Permanently Flooded",174.54142378653,174.54142378653,174.54142378653
17011965200,15,"Seasonally Flooded",27.8177135736908,18.7522732321747,42.5091734673138
