"county","wetland_type","water_cutoff","mean","min","max"
"Madison","Freshwater Pond","Semipermanently Flooded",256.665534415598,184.685714904565,292.770917126117
"Madison","Freshwater Pond","Temporary Flooded",256.640382770908,184.660563259875,292.745765481427
"Marion","Freshwater Emergent Wetland","Intermittently Exposed",126.577864400733,126.577864400733,126.577864400733
"Marion","Freshwater Emergent Wetland","Intermittently Flooded",26.9464497850649,7.77407669881626,44.6637478835269
"Marion","Freshwater Emergent Wetland","Permanently Flooded",129.665227337318,129.665227337318,129.665227337318
"Marion","Freshwater Emergent Wetland","Seasonally Flooded",92.1899465196374,82.4308793898334,98.7511020486382
"Marion","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",109.183353518854,106.984648815557,110.440380919804
"Marion","Freshwater Emergent Wetland","Seasonally Saturated",92.1899465196374,82.4308793898334,98.7511020486382
"Marion","Freshwater Emergent Wetland","Semipermanently Flooded",109.183353518854,106.984648815557,110.440380919804
"Marion","Freshwater Emergent Wetland","Temporary Flooded",26.9464497850649,7.77407669881626,44.6637478835269
"Marion","Freshwater Forested/Shrub Wetland","Intermittently Exposed",4732.21883840413,4732.21883840413,4732.21883840413
"Marion","Freshwater Forested/Shrub Wetland","Intermittently Flooded",245.075815728014,49.4632135902395,639.721830002588
"Marion","Freshwater Forested/Shrub Wetland","Permanently Flooded",4732.21883840413,4732.21883840413,4732.21883840413
"Marion","Freshwater Forested/Shrub Wetland","Seasonally Flooded",4642.25659467947,4624.84414030255,4655.24403398282
"Marion","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",4720.26220651574,4719.86607490173,4720.39425038708
"Marion","Freshwater Forested/Shrub Wetland","Seasonally Saturated",4642.25659467947,4624.84414030255,4655.24403398282
"Marion","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",4720.26220651574,4719.86607490173,4720.39425038708
"Marion","Freshwater Forested/Shrub Wetland","Temporary Flooded",245.075815728014,49.4632135902395,639.721830002588
"Marion","Freshwater Pond","Intermittently Exposed",141.501779485465,78.3887336505153,174.747167212649
"Marion","Freshwater Pond","Intermittently Flooded",124.540273852945,59.2603589660774,158.82484101987
"Marion","Freshwater Pond","Permanently Flooded",504.051940959869,504.051940959869,504.051940959869
"Marion","Freshwater Pond","Seasonally Flooded",124.540273852945,59.2603589660774,158.82484101987
"Marion","Freshwater Pond","Seasonally Flooded/Saturated",124.540273852945,59.2603589660774,158.82484101987
"Marion","Freshwater Pond","Seasonally Saturated",124.540273852945,59.2603589660774,158.82484101987
"Marion","Freshwater Pond","Semipermanently Flooded",124.540273852945,59.2603589660774,158.82484101987
"Marion","Freshwater Pond","Temporary Flooded",124.540273852945,59.2603589660774,158.82484101987
"Marshall","Freshwater Emergent Wetland","Intermittently Exposed",174.077883173927,174.077883173927,174.077883173927
"Marshall","Freshwater Emergent Wetland","Intermittently Flooded",26.9048909264395,5.8473596430631,47.6175001386885
"Marshall","Freshwater Emergent Wetland","Permanently Flooded",174.077883173927,174.077883173927,174.077883173927
"Marshall","Freshwater Emergent Wetland","Seasonally Flooded",46.8270640321555,28.7177362802357,63.4942664250872
"Marshall","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",156.868894002033,153.336713257522,158.038075591688
"Marshall","Freshwater Emergent Wetland","Seasonally Saturated",46.8270640321555,28.7177362802357,63.4942664250872
"Marshall","Freshwater Emergent Wetland","Semipermanently Flooded",156.868894002033,153.336713257522,158.038075591688
"Marshall","Freshwater Emergent Wetland","Temporary Flooded",26.9048909264395,5.8473596430631,47.6175001386885
"Marshall","Freshwater Forested/Shrub Wetland","Intermittently Exposed",1165.3175189102,1165.3175189102,1165.3175189102
"Marshall","Freshwater Forested/Shrub Wetland","Intermittently Flooded",91.5853260692986,8.43271588332209,262.555862542001
"Marshall","Freshwater Forested/Shrub Wetland","Permanently Flooded",1165.3175189102,1165.3175189102,1165.3175189102
"Marshall","Freshwater Forested/Shrub Wetland","Seasonally Flooded",661.608670648344,639.627305786742,694.723261538423
"Marshall","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",1153.72188685403,1151.97950903725,1154.30267945963
"Marshall","Freshwater Forested/Shrub Wetland","Seasonally Saturated",661.608670648344,639.627305786742,694.723261538423
"Marshall","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",1153.72188685403,1151.97950903725,1154.30267945963
"Marshall","Freshwater Forested/Shrub Wetland","Temporary Flooded",91.5853260692986,8.43271588332209,262.555862542001
"Marshall","Freshwater Pond","Intermittently Exposed",14.856079307025,8.29863938285773,19.4627312234358
"Marshall","Freshwater Pond","Intermittently Flooded",11.082177825095,4.40845891372638,15.7230872008065
"Marshall","Freshwater Pond","Permanently Flooded",98.5109263488976,96.797052220411,98.853701174595
"Marshall","Freshwater Pond","Seasonally Flooded",11.082177825095,4.40845891372638,15.7230872008065
"Marshall","Freshwater Pond","Seasonally Flooded/Saturated",11.082177825095,4.40845891372638,15.7230872008065
"Marshall","Freshwater Pond","Seasonally Saturated",11.082177825095,4.40845891372638,15.7230872008065
"Marshall","Freshwater Pond","Semipermanently Flooded",11.082177825095,4.40845891372638,15.7230872008065
"Marshall","Freshwater Pond","Temporary Flooded",11.082177825095,4.40845891372638,15.7230872008065
"Mason","Freshwater Emergent Wetland","Intermittently Exposed",934.341761530265,934.341761530265,934.341761530265
"Mason","Freshwater Emergent Wetland","Intermittently Flooded",131.874544215196,53.6256268829541,231.860234121426
"Mason","Freshwater Emergent Wetland","Permanently Flooded",934.341761530265,934.341761530265,934.341761530265
"Mason","Freshwater Emergent Wetland","Seasonally Flooded",182.292558070934,124.413982194572,264.548130593244
"Mason","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",436.022894848448,412.615204106551,467.169118956111
"Mason","Freshwater Emergent Wetland","Seasonally Saturated",182.292558070934,124.413982194572,264.548130593244
"Mason","Freshwater Emergent Wetland","Semipermanently Flooded",436.022894848448,412.615204106551,467.169118956111
"Mason","Freshwater Emergent Wetland","Temporary Flooded",131.874544215196,53.6256268829541,231.860234121426
"Mason","Freshwater Forested/Shrub Wetland","Intermittently Exposed",4342.02064345241,4342.02064345241,4342.02064345241
"Mason","Freshwater Forested/Shrub Wetland","Intermittently Flooded",402.63648511484,245.119514584236,615.879141452816
"Mason","Freshwater Forested/Shrub Wetland","Permanently Flooded",4342.02064345241,4342.02064345241,4342.02064345241
"Mason","Freshwater Forested/Shrub Wetland","Seasonally Flooded",2530.85511325844,2414.91067704697,2685.96501798854
"Mason","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",3758.14156583054,3727.16600910775,3808.24093662358
"Mason","Freshwater Forested/Shrub Wetland","Seasonally Saturated",2530.85511325844,2414.91067704697,2685.96501798854
"Mason","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",3758.14156583054,3727.16600910775,3808.24093662358
"Mason","Freshwater Forested/Shrub Wetland","Temporary Flooded",402.63648511484,245.119514584236,615.879141452816
"Mason","Freshwater Pond","Intermittently Exposed",56.2686912165868,52.4657404495895,63.1884757435703
"Mason","Freshwater Pond","Intermittently Flooded",47.261618293394,36.3975826738027,60.0092535704504
"Mason","Freshwater Pond","Permanently Flooded",137.105522340358,137.105522340358,137.105522340358
"Mason","Freshwater Pond","Seasonally Flooded",47.261618293394,36.3975826738027,60.0092535704504
"Mason","Freshwater Pond","Seasonally Flooded/Saturated",47.261618293394,36.3975826738027,60.0092535704504
"Mason","Freshwater Pond","Seasonally Saturated",47.261618293394,36.3975826738027,60.0092535704504
"Mason","Freshwater Pond","Semipermanently Flooded",47.261618293394,36.3975826738027,60.0092535704504
"Mason","Freshwater Pond","Temporary Flooded",47.261618293394,36.3975826738027,60.0092535704504
"Massac","Freshwater Emergent Wetland","Intermittently Exposed",91.5550734621608,91.5550734621608,91.5550734621608
"Massac","Freshwater Emergent Wetland","Intermittently Flooded",32.4346685416828,16.680517400618,42.9821029814418
"Massac","Freshwater Emergent Wetland","Permanently Flooded",91.5550734621608,91.5550734621608,91.5550734621608
"Massac","Freshwater Emergent Wetland","Seasonally Flooded",62.1479377246389,51.6737161804847,67.2076591569555
"Massac","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",86.335769213136,86.0683738290184,86.3995953514588
"Massac","Freshwater Emergent Wetland","Seasonally Saturated",62.1479377246389,51.6737161804847,67.2076591569555
"Massac","Freshwater Emergent Wetland","Semipermanently Flooded",86.335769213136,86.0683738290184,86.3995953514588
"Massac","Freshwater Emergent Wetland","Temporary Flooded",32.4346685416828,16.680517400618,42.9821029814418
"Massac","Freshwater Forested/Shrub Wetland","Intermittently Exposed",2665.10201810378,2665.10201810378,2665.10201810378
"Massac","Freshwater Forested/Shrub Wetland","Intermittently Flooded",1069.8837453452,795.196461855868,1495.81914888482
"Massac","Freshwater Forested/Shrub Wetland","Permanently Flooded",2665.10201810378,2665.10201810378,2665.10201810378
"Massac","Freshwater Forested/Shrub Wetland","Seasonally Flooded",2166.82293591592,2051.52663513939,2344.46428250744
"Massac","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",2544.34791037644,2508.12488025773,2619.84561507575
"Massac","Freshwater Forested/Shrub Wetland","Seasonally Saturated",2166.82293591592,2051.52663513939,2344.46428250744
"Massac","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",2544.34791037644,2508.12488025773,2619.84561507575
"Massac","Freshwater Forested/Shrub Wetland","Temporary Flooded",1069.8837453452,795.196461855868,1495.81914888482
"Massac","Freshwater Pond","Intermittently Exposed",44.5356483760095,35.9699229881277,52.792723615778
"Massac","Freshwater Pond","Intermittently Flooded",24.4199295887776,12.374396445463,38.9545971445807
"Massac","Freshwater Pond","Permanently Flooded",270.779006978138,270.779006978138,270.779006978138
"Massac","Freshwater Pond","Seasonally Flooded",24.4199295887776,12.374396445463,38.9545971445807
"Massac","Freshwater Pond","Seasonally Flooded/Saturated",24.5114241737819,12.4658910304672,39.0460917295849
"Massac","Freshwater Pond","Seasonally Saturated",24.4199295887776,12.374396445463,38.9545971445807
"Massac","Freshwater Pond","Semipermanently Flooded",24.5114241737819,12.4658910304672,39.0460917295849
"Massac","Freshwater Pond","Temporary Flooded",24.4199295887776,12.374396445463,38.9545971445807
"McDonough","Freshwater Emergent Wetland","Intermittently Exposed",554.46690523745,554.46690523745,554.46690523745
"McDonough","Freshwater Emergent Wetland","Intermittently Flooded",83.9107216876626,11.6665725823233,184.022903968573
"McDonough","Freshwater Emergent Wetland","Permanently Flooded",554.46690523745,554.46690523745,554.46690523745
"McDonough","Freshwater Emergent Wetland","Seasonally Flooded",465.634557503057,438.717618878077,490.219668732892
"McDonough","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",550.551391030953,549.347183096193,551.314126610839
"McDonough","Freshwater Emergent Wetland","Seasonally Saturated",465.634557503057,438.717618878077,490.219668732892
"McDonough","Freshwater Emergent Wetland","Semipermanently Flooded",550.551391030953,549.347183096193,551.314126610839
"McDonough","Freshwater Emergent Wetland","Temporary Flooded",83.9107216876626,11.6665725823233,184.022903968573
"McDonough","Freshwater Forested/Shrub Wetland","Intermittently Exposed",1271.93119618779,1271.93119618779,1271.93119618779
"McDonough","Freshwater Forested/Shrub Wetland","Intermittently Flooded",92.9501077594015,11.1735527980956,259.790425278526
"McDonough","Freshwater Forested/Shrub Wetland","Permanently Flooded",1271.93119618779,1271.93119618779,1271.93119618779
"McDonough","Freshwater Forested/Shrub Wetland","Seasonally Flooded",1147.83616281479,1126.47474894787,1173.13668695098
"McDonough","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",1271.85232538084,1271.61571295999,1271.93119618779
"McDonough","Freshwater Forested/Shrub Wetland","Seasonally Saturated",1147.83616281479,1126.47474894787,1173.13668695098
"McDonough","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",1271.85232538084,1271.61571295999,1271.93119618779
"McDonough","Freshwater Forested/Shrub Wetland","Temporary Flooded",92.9501077594015,11.1735527980956,259.790425278526
"McDonough","Freshwater Pond","Intermittently Exposed",69.6159601902063,32.8852488599759,113.892967359938
"McDonough","Freshwater Pond","Intermittently Flooded",64.0319984962606,24.9145556128458,110.858562309435
"McDonough","Freshwater Pond","Permanently Flooded",290.694833400177,290.343225599884,291.398049000763
"McDonough","Freshwater Pond","Seasonally Flooded",64.3024406871727,25.320218899214,110.858562309435
"McDonough","Freshwater Pond","Seasonally Flooded/Saturated",65.4140710499435,26.4318492619848,111.970192672205
"McDonough","Freshwater Pond","Seasonally Saturated",64.3024406871727,25.320218899214,110.858562309435
"McDonough","Freshwater Pond","Semipermanently Flooded",65.4140710499435,26.4318492619848,111.970192672205
"McDonough","Freshwater Pond","Temporary Flooded",64.0319984962606,24.9145556128458,110.858562309435
"McHenry","Freshwater Emergent Wetland","Intermittently Exposed",0,0,0
"McHenry","Freshwater Emergent Wetland","Intermittently Flooded",0,0,0
"McHenry","Freshwater Emergent Wetland","Permanently Flooded",0,0,0
"McHenry","Freshwater Emergent Wetland","Seasonally Flooded",0,0,0
"McHenry","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",0,0,0
"McHenry","Freshwater Emergent Wetland","Seasonally Saturated",0,0,0
"McHenry","Freshwater Emergent Wetland","Semipermanently Flooded",0,0,0
"McHenry","Freshwater Emergent Wetland","Temporary Flooded",0,0,0
"McHenry","Freshwater Forested/Shrub Wetland","Intermittently Exposed",0,0,0
"McHenry","Freshwater Forested/Shrub Wetland","Intermittently Flooded",0,0,0
"McHenry","Freshwater Forested/Shrub Wetland","Permanently Flooded",0,0,0
"McHenry","Freshwater Forested/Shrub Wetland","Seasonally Flooded",0,0,0
"McHenry","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",0,0,0
"McHenry","Freshwater Forested/Shrub Wetland","Seasonally Saturated",0,0,0
"McHenry","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",0,0,0
"McHenry","Freshwater Forested/Shrub Wetland","Temporary Flooded",0,0,0
"McHenry","Freshwater Pond","Intermittently Exposed",0,0,0
"McHenry","Freshwater Pond","Intermittently Flooded",0,0,0
"McHenry","Freshwater Pond","Permanently Flooded",0,0,0
"McHenry","Freshwater Pond","Seasonally Flooded",0,0,0
"McHenry","Freshwater Pond","Seasonally Flooded/Saturated",0,0,0
"McHenry","Freshwater Pond","Seasonally Saturated",0,0,0
"McHenry","Freshwater Pond","Semipermanently Flooded",0,0,0
"McHenry","Freshwater Pond","Temporary Flooded",0,0,0
"McLean","Freshwater Emergent Wetland","Intermittently Exposed",71.1063086288743,71.1063086288743,71.1063086288743
"McLean","Freshwater Emergent Wetland","Intermittently Flooded",13.5611054803337,4.27395005192907,23.5473593618986
"McLean","Freshwater Emergent Wetland","Permanently Flooded",71.1063086288743,71.1063086288743,71.1063086288743
"McLean","Freshwater Emergent Wetland","Seasonally Flooded",53.3206955953616,46.076509174362,58.7349341156024
"McLean","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",69.4401681172512,68.3295740946767,70.0415229954576
"McLean","Freshwater Emergent Wetland","Seasonally Saturated",53.3206955953616,46.076509174362,58.7349341156024
"McLean","Freshwater Emergent Wetland","Semipermanently Flooded",69.4401681172512,68.3295740946767,70.0415229954576
"McLean","Freshwater Emergent Wetland","Temporary Flooded",13.5611054803337,4.27395005192907,23.5473593618986
"McLean","Freshwater Forested/Shrub Wetland","Intermittently Exposed",867.063921299756,867.063921299756,867.063921299756
"McLean","Freshwater Forested/Shrub Wetland","Intermittently Flooded",47.6746247748055,4.54844491881795,108.260315980965
"McLean","Freshwater Forested/Shrub Wetland","Permanently Flooded",867.063921299756,867.063921299756,867.063921299756
"McLean","Freshwater Forested/Shrub Wetland","Seasonally Flooded",848.080161768089,836.998380582156,855.873506986138
"McLean","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",866.675636880954,866.675636880954,866.675636880954
"McLean","Freshwater Forested/Shrub Wetland","Seasonally Saturated",848.080161768089,836.998380582156,855.873506986138
"McLean","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",866.675636880954,866.675636880954,866.675636880954
"McLean","Freshwater Forested/Shrub Wetland","Temporary Flooded",47.6746247748055,4.54844491881795,108.260315980965
"McLean","Freshwater Pond","Intermittently Exposed",16.6926070142614,8.09800238203261,24.7047544017845
"McLean","Freshwater Pond","Intermittently Flooded",14.7758287832342,5.45032426560387,23.7978413009747
"McLean","Freshwater Pond","Permanently Flooded",156.868684761836,156.731486628086,156.914417473087
"McLean","Freshwater Pond","Seasonally Flooded",14.7758287832342,5.45032426560387,23.7978413009747
"McLean","Freshwater Pond","Seasonally Flooded/Saturated",14.7758287832342,5.45032426560387,23.7978413009747
"McLean","Freshwater Pond","Seasonally Saturated",14.7758287832342,5.45032426560387,23.7978413009747
"McLean","Freshwater Pond","Semipermanently Flooded",14.7758287832342,5.45032426560387,23.7978413009747
"McLean","Freshwater Pond","Temporary Flooded",14.7758287832342,5.45032426560387,23.7978413009747
"Menard","Freshwater Emergent Wetland","Intermittently Exposed",73.8510242836518,73.8510242836518,73.8510242836518
"Menard","Freshwater Emergent Wetland","Intermittently Flooded",19.4414876879249,10.1366337954135,27.7926606019635
"Menard","Freshwater Emergent Wetland","Permanently Flooded",73.8510242836518,73.8510242836518,73.8510242836518
"Menard","Freshwater Emergent Wetland","Seasonally Flooded",60.7438871605528,56.9913675141839,62.7595358134826
"Menard","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",67.3994041373685,67.2777547311483,67.5568671624603
"Menard","Freshwater Emergent Wetland","Seasonally Saturated",60.7438871605528,56.9913675141839,62.7595358134826
"Menard","Freshwater Emergent Wetland","Semipermanently Flooded",67.3994041373685,67.2777547311483,67.5568671624603
"Menard","Freshwater Emergent Wetland","Temporary Flooded",19.4414876879249,10.1366337954135,27.7926606019635
"Menard","Freshwater Forested/Shrub Wetland","Intermittently Exposed",805.019883226727,805.019883226727,805.019883226727
"Menard","Freshwater Forested/Shrub Wetland","Intermittently Flooded",52.2423442212981,17.5090242778945,132.212096281305
"Menard","Freshwater Forested/Shrub Wetland","Permanently Flooded",805.019883226727,805.019883226727,805.019883226727
"Menard","Freshwater Forested/Shrub Wetland","Seasonally Flooded",789.788956890726,786.688051153573,792.872999449953
"Menard","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",804.973153477779,804.973153477779,804.973153477779
"Menard","Freshwater Forested/Shrub Wetland","Seasonally Saturated",789.788956890726,786.688051153573,792.872999449953
"Menard","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",804.973153477779,804.973153477779,804.973153477779
"Menard","Freshwater Forested/Shrub Wetland","Temporary Flooded",52.2423442212981,17.5090242778945,132.212096281305
"Menard","Freshwater Pond","Intermittently Exposed",36.3535385748638,21.8475254361409,47.5229048708124
"Menard","Freshwater Pond","Intermittently Flooded",33.5843605714447,17.5716757504084,46.8930325890989
"Menard","Freshwater Pond","Permanently Flooded",154.798109538368,154.798109538368,154.798109538368
"Menard","Freshwater Pond","Seasonally Flooded",33.5843605714447,17.5716757504084,46.8930325890989
"Menard","Freshwater Pond","Seasonally Flooded/Saturated",33.8208420999907,17.9263980432273,46.8930325890989
"Menard","Freshwater Pond","Seasonally Saturated",33.5843605714447,17.5716757504084,46.8930325890989
"Menard","Freshwater Pond","Semipermanently Flooded",33.8208420999907,17.9263980432273,46.8930325890989
"Menard","Freshwater Pond","Temporary Flooded",33.5843605714447,17.5716757504084,46.8930325890989
"Mercer","Freshwater Emergent Wetland","Intermittently Exposed",414.722117077626,414.722117077626,414.722117077626
"Mercer","Freshwater Emergent Wetland","Intermittently Flooded",221.158403007721,150.689830811188,287.559444907079
"Mercer","Freshwater Emergent Wetland","Permanently Flooded",414.722117077626,414.722117077626,414.722117077626
"Mercer","Freshwater Emergent Wetland","Seasonally Flooded",328.755579300556,288.765545475307,361.799990734093
"Mercer","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",399.8779319826,392.844566706452,404.057636913126
"Mercer","Freshwater Emergent Wetland","Seasonally Saturated",328.755579300556,288.765545475307,361.799990734093
"Mercer","Freshwater Emergent Wetland","Semipermanently Flooded",399.8779319826,392.844566706452,404.057636913126
"Mercer","Freshwater Emergent Wetland","Temporary Flooded",221.158403007721,150.689830811188,287.559444907079
"Mercer","Freshwater Forested/Shrub Wetland","Intermittently Exposed",1680.51560326917,1680.51560326917,1680.51560326917
"Mercer","Freshwater Forested/Shrub Wetland","Intermittently Flooded",639.009241554344,570.408210680623,742.432348522074
"Mercer","Freshwater Forested/Shrub Wetland","Permanently Flooded",1680.51560326917,1680.51560326917,1680.51560326917
"Mercer","Freshwater Forested/Shrub Wetland","Seasonally Flooded",1506.22671803363,1479.81771480456,1536.79891926395
"Mercer","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",1668.90166967371,1667.55789928234,1669.68256671083
"Mercer","Freshwater Forested/Shrub Wetland","Seasonally Saturated",1506.22671803363,1479.81771480456,1536.79891926395
"Mercer","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",1668.90166967371,1667.55789928234,1669.68256671083
"Mercer","Freshwater Forested/Shrub Wetland","Temporary Flooded",639.009241554344,570.408210680623,742.432348522074
"Mercer","Freshwater Pond","Intermittently Exposed",36.4158657387224,23.4827344251458,46.3753269977815
"Mercer","Freshwater Pond","Intermittently Flooded",31.4698647263638,16.8562519541516,42.6580690900711
"Mercer","Freshwater Pond","Permanently Flooded",299.583313891617,293.807019013106,301.508745517788
"Mercer","Freshwater Pond","Seasonally Flooded",31.4698647263638,16.8562519541516,42.6580690900711
"Mercer","Freshwater Pond","Seasonally Flooded/Saturated",31.4698647263638,16.8562519541516,42.6580690900711
"Mercer","Freshwater Pond","Seasonally Saturated",31.4698647263638,16.8562519541516,42.6580690900711
"Mercer","Freshwater Pond","Semipermanently Flooded",31.4698647263638,16.8562519541516,42.6580690900711
"Mercer","Freshwater Pond","Temporary Flooded",31.4698647263638,16.8562519541516,42.6580690900711
"Monroe","Freshwater Emergent Wetland","Intermittently Exposed",659.516474671286,659.516474671286,659.516474671286
"Monroe","Freshwater Emergent Wetland","Intermittently Flooded",518.971376191656,481.39424962551,539.038296808212
"Monroe","Freshwater Emergent Wetland","Permanently Flooded",659.516474671286,659.516474671286,659.516474671286
"Monroe","Freshwater Emergent Wetland","Seasonally Flooded",559.383498457085,538.772323907926,571.631142743766
"Monroe","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",651.221219453408,650.111399232098,651.817835946551
"Monroe","Freshwater Emergent Wetland","Seasonally Saturated",559.383498457085,538.772323907926,571.631142743766
"Monroe","Freshwater Emergent Wetland","Semipermanently Flooded",651.221219453408,650.111399232098,651.817835946551
"Monroe","Freshwater Emergent Wetland","Temporary Flooded",518.971376191656,481.39424962551,539.038296808212
"Monroe","Freshwater Forested/Shrub Wetland","Intermittently Exposed",3109.26816451623,3109.26816451623,3109.26816451623
"Monroe","Freshwater Forested/Shrub Wetland","Intermittently Flooded",804.106320923092,543.670864130937,1104.85570482682
"Monroe","Freshwater Forested/Shrub Wetland","Permanently Flooded",3109.26816451623,3109.26816451623,3109.26816451623
"Monroe","Freshwater Forested/Shrub Wetland","Seasonally Flooded",1989.61423223777,1868.92958992443,2123.08424821348
"Monroe","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",3108.32734826992,3108.14290426447,3108.38882960507
"Monroe","Freshwater Forested/Shrub Wetland","Seasonally Saturated",1989.61423223777,1868.92958992443,2123.08424821348
"Monroe","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",3108.32734826992,3108.14290426447,3108.38882960507
"Monroe","Freshwater Forested/Shrub Wetland","Temporary Flooded",804.106320923092,543.670864130937,1104.85570482682
"Monroe","Freshwater Pond","Intermittently Exposed",323.726417677812,274.818113680976,345.904284756216
"Monroe","Freshwater Pond","Intermittently Flooded",306.949957841583,247.282811321495,344.409998222011
"Monroe","Freshwater Pond","Permanently Flooded",682.345127278243,682.345127278243,682.345127278243
"Monroe","Freshwater Pond","Seasonally Flooded",306.949957841583,247.282811321495,344.409998222011
"Monroe","Freshwater Pond","Seasonally Flooded/Saturated",306.949957841583,247.282811321495,344.409998222011
"Monroe","Freshwater Pond","Seasonally Saturated",306.949957841583,247.282811321495,344.409998222011
"Monroe","Freshwater Pond","Semipermanently Flooded",306.949957841583,247.282811321495,344.409998222011
"Monroe","Freshwater Pond","Temporary Flooded",306.949957841583,247.282811321495,344.409998222011
"Montgomery","Freshwater Emergent Wetland","Intermittently Exposed",313.29591000526,313.29591000526,313.29591000526
"Montgomery","Freshwater Emergent Wetland","Intermittently Flooded",60.6979976069558,11.8947499135826,126.833241583679
"Montgomery","Freshwater Emergent Wetland","Permanently Flooded",313.29591000526,313.29591000526,313.29591000526
"Montgomery","Freshwater Emergent Wetland","Seasonally Flooded",181.341630719909,169.914034702392,200.710562307069
"Montgomery","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",273.225093037325,270.984680116117,276.961992895395
"Montgomery","Freshwater Emergent Wetland","Seasonally Saturated",181.341630719909,169.914034702392,200.710562307069
"Montgomery","Freshwater Emergent Wetland","Semipermanently Flooded",273.225093037325,270.984680116117,276.961992895395
"Montgomery","Freshwater Emergent Wetland","Temporary Flooded",60.6979976069558,11.8947499135826,126.833241583679
"Montgomery","Freshwater Forested/Shrub Wetland","Intermittently Exposed",1462.60779046854,1462.60779046854,1462.60779046854
"Montgomery","Freshwater Forested/Shrub Wetland","Intermittently Flooded",133.857897932652,26.3118348091943,376.210408765346
"Montgomery","Freshwater Forested/Shrub Wetland","Permanently Flooded",1462.60779046854,1462.60779046854,1462.60779046854
"Montgomery","Freshwater Forested/Shrub Wetland","Seasonally Flooded",1445.98466395243,1438.59117601419,1454.47886021102
"Montgomery","Freshwater Forested/Shrub Wetland","Seasonally Flooded/Saturated",1462.45028466631,1462.41245339794,1462.45785091999
"Montgomery","Freshwater Forested/Shrub Wetland","Seasonally Saturated",1445.98466395243,1438.59117601419,1454.47886021102
"Montgomery","Freshwater Forested/Shrub Wetland","Semipermanently Flooded",1462.45028466631,1462.41245339794,1462.45785091999
"Montgomery","Freshwater Forested/Shrub Wetland","Temporary Flooded",133.857897932652,26.3118348091943,376.210408765346
"Montgomery","Freshwater Pond","Intermittently Exposed",92.1350173739247,48.6366115108064,130.483256812219
"Montgomery","Freshwater Pond","Intermittently Flooded",83.0748613541646,39.0742220444107,121.895552403433
"Montgomery","Freshwater Pond","Permanently Flooded",486.436759134862,486.436759134862,486.436759134862
"Montgomery","Freshwater Pond","Seasonally Flooded",87.8810654999662,43.8804261902122,126.701756549235
"Montgomery","Freshwater Pond","Seasonally Flooded/Saturated",87.8810654999662,43.8804261902122,126.701756549235
"Montgomery","Freshwater Pond","Seasonally Saturated",87.8810654999662,43.8804261902122,126.701756549235
"Montgomery","Freshwater Pond","Semipermanently Flooded",87.8810654999662,43.8804261902122,126.701756549235
"Montgomery","Freshwater Pond","Temporary Flooded",83.0748613541646,39.0742220444107,121.895552403433
"Morgan","Freshwater Emergent Wetland","Intermittently Exposed",157.47931346006,157.47931346006,157.47931346006
"Morgan","Freshwater Emergent Wetland","Intermittently Flooded",30.3578189770742,6.28042862082454,71.1377065124887
"Morgan","Freshwater Emergent Wetland","Permanently Flooded",157.47931346006,157.47931346006,157.47931346006
"Morgan","Freshwater Emergent Wetland","Seasonally Flooded",102.787322297967,94.3508475159761,120.257509200945
"Morgan","Freshwater Emergent Wetland","Seasonally Flooded/Saturated",142.991913367398,141.937956190651,145.717595157068
"Morgan","Freshwater Emergent Wetland","Seasonally Saturated",102.787322297967,94.3508475159761,120.257509200945
"Morgan","Freshwater Emergent Wetland","Semipermanently Flooded",142.991913367398,141.937956190651,145.717595157068
"Morgan","Freshwater Emergent Wetland","Temporary Flooded",30.3578189770742,6.28042862082454,71.1377065124887
